num,open,high,low,close,Volume,ma5,ma10,ma20,ma60,ma120,gain,loss,sumgain,sumloss,avggain,avgloss,rs,rsi,EMA12,EMA26,macd
952,10336.39,10384.56,10332.7,10349.92,53780556.79,10382.518,10329.314,10325.061,10201.28217,10192.04417,0,13.53,225.21,149.94,13.42266201,11.33902915,1.183757607,54.20737189,10309.84375,10307.34107,2.50267675
951,10414.51,10443.51,10303.5,10336.39,135970187.3,10373.862,10328.515,10320.8535,10200.23767,10191.26117,78.12,0,279.36,149.94,18.04390044,10.5290985,1.713717509,63.15018064,10325.94625,10317.59681,8.34944443
950,10365.01,10433,10350,10414.51,105997932.7,10344.626,10324.515,10314.0235,10198.43733,10190.09817,0,49.5,279.36,139.22,16.75505041,13.31273432,1.258573183,55.72425958,10331.95606,10328.83986,3.116196569
949,10435.57,10484.6,10357.08,10364.85,189475926.4,10327.144,10326.158,10312.023,10198.012,10189.77458,70.56,0,349.92,136.7,20.5982611,12.36182472,1.666279983,62.49456148,10347.89666,10339.63116,8.265499661
948,10361.11,10456.81,10352.66,10435.57,140266529,10293.494,10319.837,10303.649,10195.97633,10188.71142,0,74.46,312.31,211.16,19.12695673,16.79740867,1.138684967,53.24229535,10349.92949,10348.87543,1.054055268
947,10293.11,10376.52,10286.34,10361.11,91102611.7,10276.11,10320.226,10297.662,10195.356,10185.75108,0,68,266.8,279.16,17.76074554,20.45473662,0.868295,46.4752622,10341.18803,10345.72063,-4.532608505
946,10268.33,10312.74,10256.16,10293.12,38660075.33,10283.168,10329.127,10295.3065,10196.7925,10185.19542,0,24.78,234.3,303.94,16.49212086,20.76368401,0.794277203,44.26725155,10329.9791,10335.79114,-5.812036256
945,10277.6,10322,10243.63,10268.33,74236814.67,10304.404,10329.794,10293.64,10198.80417,10185.36442,9.27,0,243.57,301.88,15.97625508,19.28056372,0.828619708,45.31394386,10321.92078,10326.09917,-4.178389653
944,10267.32,10283.89,10233,10277.6,65137982.03,10325.172,10323.963,10290.5825,10196.84267,10185.45533,0,10.28,237.99,312.16,14.835094,18.63766631,0.795973796,44.31990031,10313.52066,10317.87627,-4.355617456
943,10274.19,10295,10252,10267.32,69969047.31,10346.18,10324.711,10286.8425,10194.95583,10185.91342,6.87,0,244.86,311.47,14.26615872,17.30640443,0.824328287,45.18530424,10307.46979,10310.60727,-3.137488274
942,10328.4,10343.1,10251.48,10274.01,86149580.95,10364.342,10320.808,10284.3675,10192.8965,10187.0025,54.21,0,299.07,267.2,17.11929024,16.07023269,1.065279549,51.58040468,10310.68982,10309.02017,1.669646674
941,10374.51,10383.54,10294.81,10327.49,78875217.92,10375.086,10313.192,10276.6985,10190.34333,10188.24917,46.11,0,345.18,240.55,19.19005522,14.92235892,1.285993409,56.25534194,10320.50831,10315.41724,5.091068553
940,10381.44,10397.23,10356.54,10374.51,40832532.91,10355.184,10303.532,10268.0225,10186.88333,10188.49858,6.93,0,338.64,240.55,18.31433699,13.85647614,1.321716777,56.92842426,10329.88241,10325.02177,4.86064775
939,10372.36,10421.03,10346.23,10381.96,56063841.72,10322.754,10297.888,10256.8485,10183.87683,10188.74792,0,9.08,272.07,249.63,17.00617006,13.51529928,1.258290306,55.71871352,10336.41743,10333.0289,3.388525304
938,10365,10384.93,10342.63,10372.36,47812479.29,10303.242,10287.461,10247.8265,10180.125,10189.061,0,7.36,272.07,243.46,15.79144363,13.07563504,1.207699938,54.7039893,10340.81475,10338.53466,2.280091212
937,10382.12,10408,10360.92,10365,66118863.13,10277.274,10275.098,10234.488,10174.31433,10189.62908,17.12,0,211.07,243.46,15.88634051,12.14166111,1.30841574,56.68024687,10347.1694,10343.8744,3.295005954
936,10275,10417.07,10255.94,10382.13,124185592.3,10251.298,10261.486,10220.001,10169.25817,10190.45308,0,107.12,211.07,301.08,14.7516019,18.92582817,0.779442874,43.80263539,10336.06642,10341.82352,-5.757103224
935,10219.29,10328.12,10211.67,10275.01,112271794.5,10251.88,10257.486,10209.983,10163.84817,10192.15633,0,55.71,140.51,356.79,13.69791605,21.55326902,0.635537748,38.85802995,10318.10081,10327.41631,-9.3154976
934,10274.8,10286,10176,10219.29,87641604.73,10273.022,10257.202,10200.431,10160.72,10194.06225,55.51,0,196.02,282.33,16.68449348,20.0137498,0.833651547,45.46401132,10311.43915,10314.89335,-3.454195975
933,10235.16,10277.24,10223.63,10274.8,31868436.17,10271.68,10248.974,10186.5125,10157.361,10195.61283,0,39.64,196.02,253.97,15.49274394,21.41562482,0.723431797,41.97623592,10299.7039,10305.78884,-6.084946452
932,10252.24,10278.3,10227.09,10235.16,43790618.38,10272.922,10247.927,10180.8585,10155.44167,10198.21375,17.08,0,213.1,229.19,15.60611938,19.88593733,0.784781684,43.97073831,10292.40176,10296.18805,-3.786293721
931,10277.91,10297.94,10251.11,10252.57,37545479.71,10271.674,10240.205,10174.1805,10153.6345,10200.99492,25.67,0,229.5,229.19,16.32496799,18.46551324,0.884078757,46.9236625,10290.17226,10291.32829,-1.156037707
930,10325,10346,10276,10277.91,59040407.72,10263.092,10232.513,10166.785,10150.93933,10203.41533,47.09,0,276.59,218.91,18.52247028,17.146548,1.080244856,51.92873583,10295.53037,10292.75209,2.778281484
929,10268.09,10338,10252.87,10324.99,81916602.93,10241.382,10215.809,10155.994,10146.909,10205.05325,0,56.91,269.72,275.82,17.19943669,19.98679458,0.860540024,46.25216405,10291.30878,10293.49775,-2.188975496
928,10241.37,10269.99,10213.55,10268.06,38535405.2,10226.268,10208.192,10144.1575,10144.25967,10206.20742,0,26.72,215.51,302.54,15.9709055,20.46773782,0.780296564,43.82958322,10283.62589,10287.60961,-3.983720007
927,10246,10269.02,10200,10241.36,62197817.28,10222.932,10193.878,10133.009,10143.12417,10207.83742,4.63,0,174.03,302.54,15.16084082,19.00575655,0.797697307,44.37328264,10277.83729,10280.83878,-3.001495276
926,10235,10279.82,10235,10246,62657283.45,10208.736,10178.516,10120.409,10142.42117,10209.36167,0,11,167.1,313.54,14.07792362,18.43391679,0.763696819,43.30091265,10271.24694,10274.66416,-3.41721965
925,10216.45,10261.61,10189.01,10235,87141894.53,10201.934,10162.48,10107.9095,10142.03283,10210.60442,0,18.55,167.1,323.01,13.07235764,18.44220845,0.708828212,41.4803669,10262.81664,10267.1879,-4.37126563
924,10192.52,10263.47,10192.5,10216.47,85480865.26,10190.236,10143.66,10105.1625,10143.19283,10211.93292,0,23.93,167.1,339.58,12.13861781,18.83419356,0.644498941,39.19120439,10252.00177,10257.60948,-5.607709094
923,10224.69,10264.31,10168.18,10192.51,79181825.93,10190.116,10124.051,10103.054,10144.69767,10214.22033,32.17,0,182.15,339.58,13.56943083,17.48889402,0.775888447,43.6901568,10247.79996,10249.97868,-2.178716812
922,10175.02,10288,10175.02,10224.42,100543408.8,10164.824,10113.79,10096.9375,10145.255,10215.87992,0,49.67,182.15,282.13,12.60018577,19.78754445,0.636773593,38.90419515,10236.60304,10242.40885,-5.805808812
921,10200.99,10209.28,10154,10175.01,43922957.86,10148.296,10108.156,10093.217,10145.87467,10218.26917,25.97,0,208.12,226.42,13.5551725,18.37414842,0.737730652,42.45368241,10231.12411,10233.96504,-2.840926545
920,10157.96,10207.47,10151,10200.99,49973934.91,10123.026,10101.057,10083.005,10147.89833,10220.89967,0,43.03,152.61,269.45,12.58694589,20.13528067,0.625118969,38.46604346,10219.8681,10225.70455,-5.836453515
919,10191.92,10208.06,10143,10157.96,57771696.16,10097.084,10096.179,10075.6275,10149.1005,10223.09992,33.96,0,186.57,229.81,14.11359261,18.69704634,0.754856802,43.0152934,10215.56839,10217.79787,-2.229477761
918,10098.23,10200,10098.23,10191.96,89193278.94,10057.986,10080.123,10065.3885,10150.194,10223.96542,0,93.69,169.49,323.5,13.10547885,24.05368589,0.544842853,35.26849687,10197.51633,10206.87666,-9.360327336
917,10092.38,10119.25,10065,10097.98,49186169.22,10062.756,10072.14,10062.946,10152.5425,10225.04067,0,5.85,143.82,329.35,12.16937322,22.75342261,0.534837041,34.84650336,10181.34151,10189.72845,-8.386943643
916,10074.64,10135.98,10074.64,10092.38,65406908.41,10068.016,10062.302,10059.209,10154.4745,10226.63842,0,17.74,96.73,347.09,11.30013228,22.39532099,0.504575589,33.5360744,10164.92589,10173.43769,-8.511801316
915,10028.25,10109.01,10008,10074.64,63140434.51,10079.088,10053.339,10064.484,10157.30067,10228.40308,0,46.39,96.73,336.57,10.49297997,24.10922664,0.435226734,30.32459777,10143.89883,10154.80175,-10.9029202
914,9996.43,10036.42,9981.13,10028.24,53238461.25,10095.274,10066.665,10076.612,10159.76733,10230.41592,0,31.82,96.73,341.67,9.743481403,24.65999616,0.395112852,28.3212108,10121.21132,10132.97521,-11.76389544
913,10122.08,10129.97,9990,9996.43,102143655.7,10102.26,10082.057,10092.3015,10163.72517,10232.63767,125.65,0,217.75,341.67,18.02251845,22.89856787,0.787058761,44.04213101,10121.34496,10121.27567,0.06929645
912,10118.68,10139.97,10083.35,10122.07,46021053.24,10081.524,10080.085,10097.927,10165.45417,10233.8335,0,3.4,217.75,334.07,16.7351957,21.50581302,0.778170799,43.76243269,10120.93497,10121.14756,-0.212589614
911,10130,10154.23,10077.58,10118.68,62523439.71,10056.588,10078.278,10105.679,10167.6165,10235.36417,11.32,0,229.07,315.52,16.34839601,19.96968352,0.818660746,45.01448375,10122.32959,10121.60645,0.723136424
910,10109.18,10162.78,10077.37,10129.02,99842519.23,10027.59,10064.953,10114.5035,10169.89067,10235.45917,0,20.82,229.07,312.41,15.18065343,20.03042041,0.757879921,43.113293,10120.30658,10121.35555,-1.048970035
909,10031.36,10241.38,9842.01,10109.53,482737459.8,10038.056,10055.076,10126.019,10171.94817,10240.11033,0,77.82,196.9,390.23,14.09632105,24.15824752,0.583499322,36.84872572,10106.62249,10113.71794,-7.095453277
908,10018.4,10056.59,9981,10031.36,71623419.97,10061.854,10050.654,10140.1225,10175.09183,10245.92267,0,12.96,196.9,353.52,13.08944097,23.3583727,0.560374695,35.91282893,10093.0498,10100.08749,-7.037691235
907,9994,10068.03,9980.24,10018.39,64275940.44,10078.646,10053.752,10155.397,10178.79617,10252.289,0,24.4,170.93,377.92,12.1544809,23.43277465,0.518695762,34.15402709,10077.81137,10085.71277,-7.901408253
906,9985.01,10070.85,9957.32,9994,130626219.7,10099.968,10056.116,10174.662,10182.76983,10258.08717,0,8.99,170.93,343.88,11.28630369,22.40114789,0.503827025,33.50299047,10063.53423,10070.93719,-7.40295798
905,10161.51,10170.78,9938,9985.62,188443122.7,10102.316,10075.629,10194.863,10185.6125,10263.70875,176.5,0,313.47,343.88,23.087282,20.8010659,1.109908604,52.6045821,10078.60743,10070.7917,7.815730712
904,10150.35,10165,10111.05,10161.51,45766514,10072.096,10086.559,10194.783,10184.94933,10268.23608,0,11.16,313.47,261.35,21.43819043,20.11241833,1.065918085,51.59537025,10089.64475,10083.92169,5.723054192
903,10102.36,10175,10092,10150.35,72127758.1,10039.454,10102.546,10194.971,10183.41017,10271.74033,0,47.99,313.47,303.49,19.90689111,22.10367417,0.900614575,47.38543979,10091.60094,10090.58662,1.014322208
902,10100.61,10155.99,10071,10101.92,109397377.1,10028.858,10115.769,10197.3845,10184.496,10276.58583,0,1.75,313.47,287.5,18.48497032,20.6498403,0.895162871,47.23408656,10092.98695,10092.26828,0.718671498
901,9996.75,10158.81,9985.58,10100.74,254385060.2,10012.264,10133.08,10201.1145,10185.3795,10282.88942,0,103.86,313.47,344.97,17.1646153,26.59342313,0.645445876,39.22619915,10078.18126,10085.85829,-7.677021553
900,10010.41,10033.04,9929.77,9998.26,253016960,10048.942,10164.054,10209.6225,10187.444,10290.62642,13.66,0,327.13,313.15,16.91428563,24.69389291,0.684958248,40.65134843,10067.75492,10073.16117,-5.406254704
899,9987.14,10059.02,9923.08,10010.41,214537064.5,10101.022,10196.962,10219.1545,10190.79067,10297.42675,0,23.27,201.48,336.42,15.70612237,24.59218627,0.638663118,38.9746441,10055.35262,10061.78344,-6.430819508
898,10049.38,10080,9933,9987.07,179309533.6,10165.638,10229.591,10227.16,10193.80883,10307.69208,62.24,0,263.72,333.02,19.02997078,22.83560154,0.833346595,45.45494,10054.43376,10054.9102,-0.476448415
897,10017.64,10078,9976.11,10049.33,216400670.5,10202.68,10257.042,10225.509,10192.74133,10317.86825,0,31.74,252.4,364.76,17.67068715,23.47163,0.752853004,42.95015053,10048.77318,10051.70829,-2.935114471
896,10180.14,10207.99,10012.8,10018.33,171806275.2,10253.896,10293.208,10228.5645,10193.84483,10329.01292,162.5,0,414.9,343.94,28.01563807,21.795085,1.285410819,56.24419069,10068.98346,10058.50405,10.47940456
895,10270.81,10343.4,10160.11,10180.3,148002069.3,10279.166,10314.097,10217.0775,10192.20917,10339.13683,90.67,0,505.57,266.12,32.49094963,20.23829321,1.605419454,61.61846421,10100.0337,10083.93357,16.10012295
894,10310.22,10316.41,10243.32,10269.9,55557392.27,10292.902,10303.007,10205.117,10187.04167,10348.6185,39.41,0,544.98,253.16,32.98516752,18.79270084,1.755211653,63.70514771,10132.37005,10115.60305,16.76699862
893,10234.59,10319,10230,10310.22,60579384.28,10293.544,10287.396,10193.269,10184.49067,10356.76675,0,75.63,544.98,304.39,30.62908412,22.85250792,1.340294213,57.27032975,10148.0962,10139.9419,8.154297979
892,10273.72,10288.8,10227.15,10234.59,57012705.05,10311.404,10279,10187.5395,10182.80617,10365.55258,39.13,0,584.11,295.4,31.2362924,21.22018593,1.472008422,59.54706338,10167.42294,10157.40166,10.02127208
891,10306.49,10324.25,10240.26,10273.71,69137311.18,10332.52,10269.149,10181.044,10182.28467,10374.02167,32.77,0,440.38,295.4,31.34584294,19.70445836,1.590799522,61.40187646,10188.81787,10177.7242,11.09366897
890,10339.49,10350,10300,10306.5,39609128.25,10349.028,10255.191,10171.5295,10181.759,10382.76858,33,0,473.38,284.24,31.46399702,18.29699705,1.719626282,63.23024209,10211.9982,10199.97877,12.0194293
889,10313.43,10355.55,10310.08,10339.49,33965161.02,10313.112,10241.347,10158.714,10181.53717,10391.86467,0,26.06,473.38,262.31,29.21656866,18.85149726,1.549827489,60.78166055,10227.60309,10219.51166,8.09142593
888,10323.89,10372,10310,10313.43,43045641.34,10281.248,10224.729,10148.499,10181.4465,10401.1595,10.46,0,483.84,260.56,27.87681376,17.50496174,1.592509265,61.42733167,10242.41646,10234.73545,7.681007126
887,10379.3,10443.79,10311.18,10323.9,145619611.1,10246.596,10193.976,10140.9665,10176.14617,10410.27717,55.41,0,539.25,156.7,29.84346992,16.25460733,1.836000668,64.73907741,10263.47547,10252.55598,10.91948466
886,10389.03,10420.55,10345.84,10378.76,94077864.58,10205.778,10163.921,10132.1925,10173.59833,10418.75333,9.73,0,535.32,156.7,28.40679349,15.09356395,1.882046784,65.30243695,10282.79155,10272.7758,10.01574628
885,10159.91,10405,10159.8,10388.51,216185144.5,10161.354,10120.058,10123.326,10171.92467,10427.454,0,229.12,535.32,362.55,26.37773682,30.38116653,0.868226597,46.47330245,10263.88669,10273.68921,-9.80251668
884,10154.11,10188.34,10135,10159.83,37463907.78,10169.582,10107.227,10129.633,10174.068,10437.64167,0,5.8,473.08,368.35,24.49361276,28.62536892,0.855661034,46.11084773,10246.99797,10255.75509,-8.757115253
883,10150.63,10157.12,10089.15,10154.11,71235707.98,10168.21,10099.142,10136.068,10176.871,10447.72933,0,3.48,473.08,340.09,22.74406899,26.82927114,0.847733391,45.87963799,10232.17213,10239.8596,-7.68747359
882,10175.21,10227.62,10134.92,10150.63,70974390.27,10141.356,10096.079,10141.443,10181.1085,10458.12625,24.58,0,335.16,340.09,22.87520692,24.91289463,0.918207509,47.8679968,10223.40873,10227.95271,-4.543987625
881,10166.91,10206.86,10160,10175.2,41688348.07,10122.064,10092.939,10143.2925,10186.155,10468.3245,0,8.3,244.49,348.39,21.24126357,23.7262593,0.895263906,47.23689946,10214.71661,10219.22364,-4.507020868
880,10201.05,10212.15,10156.38,10166.9,53672761.1,10078.762,10087.868,10151.0675,10190.11383,10478.29433,34.14,0,239.22,348.39,22.16260188,22.03152649,1.005949447,50.14829503,10212.61406,10213.70427,-1.090214239
879,10147.25,10241.9,10127.23,10201.14,142996976.3,10044.872,10076.081,10152.5195,10193.619,10487.54158,0,53.8,239.22,326.56,20.57955889,24.30070317,0.846870922,45.85436436,10202.55805,10207.77228,-5.214226863
878,10016.36,10169.67,9982.82,10147.19,160459539.6,10030.074,10072.269,10158.0335,10197.997,10497.48817,0,130.89,200.09,457.45,19.1095904,31.91422437,0.598779722,37.45229651,10173.9122,10188.7656,-14.85340564
877,10078.75,10090,9990,10016.36,102192529.4,10050.802,10087.957,10169.1725,10204.94383,10507.81817,62.39,0,229.71,457.45,22.20104823,29.63463692,0.749158773,42.82966101,10159.27186,10166.86314,-7.59128625
876,9950.4,10129.52,9880.08,10078.76,268773706.2,10063.814,10100.464,10175.65,10211.648,10518.3925,0,128.35,196.71,585.8,20.61525907,36.68573428,0.561942114,35.97714082,10127.13773,10143.79987,-16.6621425
875,10031.6,10070,9879.68,9950.84,350170091.1,10096.974,10126.594,10190.3405,10220.4645,10530.80633,81.2,0,277.91,559.74,24.94274056,34.06532469,0.732203224,42.27005318,10112.43961,10120.06086,-7.621243081
874,10073.26,10143,10000,10031.6,254158304.2,10107.29,10152.039,10197.573,10227.4045,10542.3555,41.66,0,309.11,559.74,26.13683052,31.63208721,0.826275875,45.24376005,10106.41198,10109.53742,-3.125439302
873,10120,10161.9,10060.94,10073.27,109577893.9,10114.464,10172.994,10205.605,10233.86467,10554.99392,46.74,0,300.44,559.74,27.60848549,29.37265241,0.939938454,48.45197289,10108.50245,10107.4185,1.083944522
872,10143.81,10180,10101.5,10120,71425153.09,10125.112,10186.807,10210.896,10240.98583,10568.60308,23.81,0,314.52,559.74,27.33716509,27.27460581,1.002293682,50.05727637,10113.93438,10111.11782,2.816557046
871,10116.2,10188.54,10106.66,10143.82,66828762.96,10137.114,10193.646,10216.1265,10248.35533,10581.7735,0,27.61,314.52,358.23,25.38451044,27.29856254,0.92988451,48.18342782,10114.28293,10114.1022,0.180733454
870,10083.18,10164,10050.01,10116.19,93315298.23,10156.214,10214.267,10223.639,10255.89133,10595.28567,0,33.02,314.52,385.45,23.57133113,27.70723664,0.850728329,45.96721818,10109.49787,10111.97901,-2.481145766
869,10109.13,10135,10064.47,10083.18,94289205.5,10196.788,10228.958,10231.1115,10263.1975,10609.59383,25.95,0,340.47,381.97,23.74123605,25.72814831,0.922772823,47.99177583,10109.44127,10109.47062,-0.029345563
868,10173.24,10184.9,10082.11,10109.13,99585542.2,10231.524,10243.798,10236.654,10268.15517,10624.32817,64.11,0,380,381.97,26.62471919,23.89042343,1.11445154,52.70641199,10119.25646,10114.1671,5.089357173
867,10203.82,10241,10167.46,10173.24,41471377.41,10248.502,10250.388,10240.025,10272.55067,10638.56808,30.58,0,410.58,373.67,26.90723924,22.18396461,1.212913909,54.81071379,10132.26624,10125.52043,6.745809346
866,10211.7,10226.25,10181.01,10203.56,42525879.21,10250.178,10250.836,10241.455,10276.30217,10652.23717,7.88,0,384.32,373.67,25.54815073,20.59939571,1.240237873,55.36188313,10144.48682,10138.15022,6.336596512
865,10286.05,10286.06,10196,10211.7,47072901.99,10272.32,10254.087,10238.6485,10279.176,10666.02342,74.35,0,458.67,319.87,29.0339971,19.12801031,1.517878579,60.28402607,10166.26577,10154.97298,11.29278964
864,10282.81,10290,10233.52,10286.06,37764674.12,10261.128,10243.107,10230.432,10280.673,10679.45117,0,3.24,458.67,192.22,26.96014017,17.99315243,1.49835557,59.97367181,10184.19565,10174.89867,9.29697585
863,10258.13,10315.13,10243,10282.8,48281421.94,10256.072,10238.216,10219.1915,10283.743,10693.02167,0,24.68,396.28,216.9,25.03441587,18.4707844,1.35535207,57.5435022,10195.57016,10189.67227,5.897896945
862,10212.2,10312,10191.78,10258.13,78780647.06,10252.274,10234.985,10214.6605,10286.50483,10706.95533,0,45.93,396.28,134.48,23.24624331,20.43215694,1.137728306,53.22137069,10198.1286,10196.802,1.32659656
861,10322.41,10348.97,10186,10212.73,138108027.5,10251.494,10238.607,10211.7315,10290.66367,10721.71517,110.21,0,425.29,134.48,29.45794021,18.97271716,1.552647413,60.82498527,10217.24882,10207.33463,9.914185693
860,10230.09,10348.78,10230.09,10321.85,92224850,10235.854,10233.011,10201.642,10293.901,10735.92533,0,92.32,383.63,226.8,27.35380163,24.21180879,1.129771091,53.04659715,10219.22438,10218.20001,1.024367951
859,10257.53,10266.99,10218.58,10230.08,39709943.46,10225.086,10233.265,10200.698,10297.09933,10750.79617,27.44,0,364.33,226.8,27.35995865,22.48239388,1.216950419,54.89299214,10225.11755,10222.06184,3.055718751
858,10239.14,10280,10220.17,10257.52,50165595.37,10220.36,10229.51,10196.233,10297.73683,10765.06492,0,18.39,340.52,245.19,25.40567589,22.19008003,1.144911414,53.37802794,10227.27485,10226.15625,1.118599627
857,10208.3,10246.89,10181.73,10238.72,40419040.04,10217.696,10229.662,10183.5425,10297.53883,10779.716,0,30.84,340.52,248.42,23.59098476,22.80793145,1.0343325,50.84382715,10224.35565,10225.86931,-1.513663564
856,10244.21,10247.73,10196.9,10208.3,39679949.16,10225.72,10232.074,10177.32,10298.80233,10794.38758,35.91,0,376.43,215.4,24.47091442,21.17879349,1.155444215,53.60585103,10227.41016,10225.82634,1.583823138
855,10176.25,10256.99,10145.34,10244.2,74758855.1,10230.168,10223.21,10169.2095,10299.5055,10809.08583,0,67.96,350.48,283.36,22.72299196,24.52030824,0.92670091,48.09780829,10219.53937,10223.62052,-4.081152501
854,10233.9,10250,10125.56,10176.25,83004965.73,10241.444,10217.757,10158.435,10301.0645,10824.69308,57.65,0,344.02,283.36,25.21777825,22.76885765,1.107555707,52.55166938,10221.7487,10220.60312,1.145577513
853,10225.82,10266,10178.07,10233.74,60719347.9,10238.66,10200.167,10154.598,10301.55017,10838.60583,0,8.08,313.44,291.44,23.41650837,21.71965354,1.078125318,51.87970661,10222.37505,10222.05027,0.324776414
852,10248.42,10248.42,10194.03,10225.81,61892175.57,10241.628,10194.336,10149.983,10302.21283,10852.35233,22.6,0,328.16,291.44,23.35818635,20.16824971,1.15816626,53.6643669,10226.38197,10224.30431,2.077659815
851,10266.45,10303,10231.41,10248.41,91661021.94,10238.428,10184.856,10149.6835,10303.11183,10866.20392,18.03,0,271.84,291.44,22.97760161,18.72766045,1.226933907,55.09520975,10232.54628,10229.34997,3.196310442
850,10232.63,10275.26,10191.55,10266.67,73517452.88,10216.252,10170.273,10150.1085,10301.02767,10879.69175,0,33.82,271.84,322.02,21.33634435,19.8056847,1.077283854,51.8602141,10232.55916,10232.55248,0.006678636
849,10219.98,10243.39,10172,10232.62,54059024.61,10194.07,10168.131,10154.786,10308.2725,10893.83875,0,12.65,271.84,309.99,19.81231975,19.29456437,1.026834262,50.66197474,10230.6239,10231.62737,-1.003465656
848,10240.66,10286,10169,10219.98,96121216.45,10161.674,10162.956,10159.1865,10316.7535,10908.26233,20.68,0,292.52,264.06,19.87429691,17.9163812,1.109280758,52.59047444,10232.16792,10231.36732,0.800600286
847,10232.42,10269.88,10176.62,10240.94,112880735.8,10147.044,10137.423,10147.447,10325.78183,10922.28942,0,8.24,182.31,272.3,18.45470428,17.22521111,1.071377538,51.72294855,10232.2067,10232.18659,0.020109074
846,10155.57,10260.59,10131,10232.56,104401055.9,10131.284,10122.566,10147.1475,10333.4045,10936.47125,0,76.85,182.31,256.83,17.13651111,21.4841246,0.797635995,44.37138539,10220.41644,10226.52991,-6.11346896
845,10121.72,10168.41,10070,10155.57,61861928.04,10124.294,10115.209,10153.7995,10341.805,10950.75675,0,33.85,154.87,290.68,15.91247461,22.36740142,0.711413647,41.56877258,10205.23237,10213.10559,-7.873220175
844,10058,10147,10003,10121.73,116799517.1,10142.192,10099.113,10162.139,10351.52283,10964.79058,0,63.72,154.87,336.01,14.77586928,25.32115846,0.583538439,36.8502857,10182.58124,10194.32627,-11.74503246
843,10167.51,10224.27,10027,10058,133761136.1,10164.238,10109.029,10175.3535,10360.0705,10978.49275,109.51,0,264.38,305.17,21.5425929,23.51250428,0.916218564,47.81388621,10180.26259,10181.46485,-1.202263929
842,10153.62,10196.24,10110.01,10167.22,60873102.26,10127.802,10105.63,10187.222,10368.67567,10991.25308,0,13.89,228.47,319.06,20.00383626,22.82518255,0.876393265,46.7062679,10176.16373,10178.28906,-2.125334436
841,10120.62,10171.72,10054.13,10153.79,85538062.16,10113.848,10114.511,10203.441,10380.39933,11003.60542,0,33,228.47,284.1,18.57499082,23.55195522,0.788681476,44.09289674,10167.61854,10172.04938,-4.43083854
840,10211.21,10229.99,10107.86,10120.62,70472770.28,10106.124,10129.944,10217.632,10393.80883,11016.21958,90.59,0,261.41,284.1,23.71892004,21.86967271,1.084557614,52.02819085,10174.32492,10170.84753,3.477381634
839,10168.23,10247.19,10117.79,10211.46,118251257.7,10056.034,10141.441,10227.6395,10404.06283,11027.94508,0,42.98,261.41,319,22.02471147,23.37755323,0.942130738,48.51016049,10173.38724,10173.87344,-0.486204144
838,9985.33,10190,9955.73,10168.71,135288716.8,10053.82,10155.417,10239.7245,10421.57533,11040.36075,0,182.9,238.81,501.9,20.45151779,34.77201371,0.588160294,37.03406362,10144.45535,10159.45707,-15.0017169
837,10083.85,10143.45,9975,9983.12,160247632.6,10083.458,10157.471,10262.1165,10442.99517,11054.274,98.52,0,319.3,501.9,26.02783795,32.28829845,0.806107451,44.63230858,10135.13145,10139.96607,-4.834615152
836,10082,10140.62,9988.54,10083.84,91299257.04,10115.174,10171.729,10281.974,10464.181,11067.237,0,1.85,319.3,469.93,24.16870667,30.11413427,0.802570197,44.5236584,10126.95738,10131.19579,-4.238406553
835,9960.76,10116.06,9887.2,10082.06,166219857.3,10153.764,10192.39,10301.8435,10486.0645,11080.55625,0,121.24,319.3,578.52,22.44237048,36.62312468,0.612792346,37.99573747,10101.38856,10114.64647,-13.25791096
834,10157.16,10196.95,9879.75,9960.16,369327861.2,10226.848,10225.165,10326.2055,10510.19533,11095.29917,196.4,0,495.02,578.52,34.86791544,34.0071872,1.025310186,50.62484716,10109.96878,10105.51977,4.449004118
833,10133.52,10199.99,9808.58,10157.66,386699066.2,10257.014,10241.678,10341.391,10529.04283,11108.34925,0,23.64,495.02,593.92,32.37735006,33.26667383,0.973266826,49.32261634,10113.59204,10111.71331,1.87872998
832,10242.43,10277.34,10050,10132.39,230696737.8,10231.484,10268.814,10362.0785,10548.299,11121.56758,108.91,0,603.93,517.07,37.84396791,30.89048284,1.22510121,55.05822407,10133.41327,10123.1356,10.27767181
831,10274.95,10302.19,10016.34,10242.44,224116168.4,10228.284,10292.371,10379.256,10565.75867,11133.8935,32.52,0,636.45,483.22,37.46368449,28.68401978,1.306082089,56.63640923,10155.18815,10143.89747,11.29067956
830,10326.18,10350,10245.08,10274.78,110142302,10231.016,10305.32,10393.9265,10583.77817,11146.17725,51.23,0,687.68,419.5,38.44699274,26.63516123,1.443467618,59.07455484,10181.49459,10167.85421,13.64037558
829,10307.99,10350,10220.1,10326.18,121045586.8,10223.482,10313.838,10403.695,10602.19217,11157.93433,0,18.19,578.17,437.69,35.70077897,26.03193543,1.371422385,57.8312153,10200.95542,10190.86462,10.09080213
828,10005.87,10329.34,10001.08,10308,271027768.7,10226.342,10324.032,10408.625,10620.8725,11169.70908,0,302.12,578.17,725.92,33.15072333,45.75251147,0.724566199,42.01440336,10170.94228,10186.50465,-15.56236971
827,10226.43,10273.08,9975.85,10007.37,460759942.2,10306.144,10366.762,10430.18,10644.40817,11184.06808,220.56,0,798.73,692.92,46.53710023,42.48447493,1.095390735,52.276204,10179.47885,10175.05248,4.426370933
